listing_id,id,date,reviewer_id,reviewer_name,comments
5860442,152878008,2017-05-18,51696818,Xue,房东夫妇非常nice.房间特别整齐干净。
5860442,153056541,2017-05-19,113397776,Lauren,"Wonderful! Great value, especially if you use the aquarium passes ($100 for two people!) We walked through the neighborhood and along the coast to get to the aquarium and it was such a quaint town. The hosts were amazing and so helpful. Definitely book!!"
5860442,153333308,2017-05-20,65971363,Jin,"it was  a great experience to live in kelly's house, i feel warm at there. hope we can visit next time"
5860442,153755331,2017-05-21,7991011,Meredith,Highly recommend! Very clean and the house is set up so you really have your own space. David and Kelly are lovely hosts - attentive but not overly so. The breakfast and guest passes to the aquarium are great perks too!
5860442,154270568,2017-05-23,35955457,Rebecca,"Perfect place. Incredibly clean and had everything you would need for a stay. Super comfortable bed! David and Kelly were extremely kind and told us loads about the area and our trip down to LA - they printed us maps and gave very detailed advice as to what to look for. They seem to genuinely love the area and having guests who want to explore it. The breakfast was delicious - cereals yogurts and home cooked muffins. Directions to the house very clear, with a key helpfully left in a safe place by the house so that you can come and go as you please. Monterey is a lovely place to stop on your journey! Would definitely stay here again!"
5860442,154483743,2017-05-24,36039967,Bowen,"David and Kelly are very nice and friendly to us! We had a great time there. Beautiful view of coastal line! Their house will be a perfect choose if you want to go Pacific Grove. In the morning, David made delicious breakfast for us, homemade muffins if really impressive. David is a master of tour guide, he gave us lots information and suggestion. Quiet and clean bedroom and bathroom, we would love to come back visit them sometime. "
5860442,156677705,2017-05-31,121311497,Delei,"非常好的房东,给了很多建议,家里很干净,准备的早餐也很丰富和美味,如果你要住在蒙特雷,非常推荐这一家"
5860442,157114700,2017-06-02,10260896,Caitlyn,"David and Kelly's home is clean, comfy and charming. They are wonderful hosts that go above and beyond to make you feel welcome and comfortable but also allow privacy if that's what you're looking for. Their hospitality is unmatched! So are the homemade muffins and coffee :) thanks again!"
5860442,157341213,2017-06-03,115584731,禕,"房主家非常干净,为我们一行人准备了早餐,非常感谢!"
5860442,159365643,2017-06-10,5701598,Megan,"We had a wonderful stay at David and Kelly's! The space was very well appointed, and the breakfast was excellent. David and Kelly were very knowledgeable about the local area, and had many suggestions for sightseeing and food. We also took advantage of the aquarium passes, which allowed us to get into the aquarium quickly and stress free (we were traveling with a two-year old). Would definitely recommend this location to others traveling to Monterey / Pacific Grove!"
5860442,159744930,2017-06-11,47431932,Lou,Nice house and perfect (Website hidden by Airbnb) son said the bed was the most comfortable one.Thanks to David and Kelly for your hospitable.
5860442,160157168,2017-06-12,69096753,Tiffany,Everything we needed for a weekend get away from our normal routine. Would stay here again! Was very private and any questions we needed to ask they were a few strides away :)
5860442,160593469,2017-06-14,12654560,Xiaojie,"It is very cozy,clean,quiet. It is convenient to everywhere! I will definitely recommend it!"
5860442,160762494,2017-06-15,110919652,Jessica,"Amazing! Wonderful hosts, gorgeous rooms, great location! "
5860442,162193468,2017-06-19,121441021,Yichen,"Guest rooms are super comfy, totally separated from their living space. TheDavid and Kelly are very hospitable. They provide a super nice breakfast!"
5860442,162893494,2017-06-22,109636307,依雯,"The rooms are very cozy, David and Kelly are very helpful and enthusiasm. We had a great night here."
5860442,163867203,2017-06-25,27674710,Eileen,"Everything was as they said it would be. Kelly and David were gracious hosts to my daughter and me. The bed was comfortable, the muffins delicious, and even though it's not your own place they make you feel like you aren't invading. They have a million and one recommendations for activities, let you have your privacy, but are available if you need them. There are a lot of very nice touches that are above and beyond. I would stay again in a heartbeat and will recommend to friends, unless they are trying to visit at the same time as me. It's less than a mile to the aquarium and restaurants if you want to walk, and the aquarium passes seal the deal. "
5860442,164310054,2017-06-26,13106899,Cynthia,"David and Kelly have a beautiful house, from which they reserved a wonderful, private area for their guests. The bedrooms are immaculate and wonderfully decorated, and the bathroom is pristine! The whole area is connected nicely with a lot of privacy, but the hosts are just around the corner when you need them. They served a lovely breakfast and were awesome with recommendations on local sites and restaurant options. Really lovely people and a gorgeous place!"
5860442,164559203,2017-06-28,122588029,Shelly,We had a wonderful stay at David and Kelly's home. It was a great stopping point for us. In a quiet neighborhood. I would highly recommend staying here if your in the area and in need of a place to stay 
5860442,165082986,2017-06-30,16255634,Rio,"David and Kelly are AMAZING and we loved our stay in Pacific Grove. They were kind, generous, and very knowledgeable about the area. Their home is a short distance from excellent restaurants and the Monterey Bay Aquarium. They provided a lot of information about the attractions and dining options in the area and the breakfast in the morning was delicious with fresh peaches and homemade muffins (the orange zest was a really treat)! We had a spacious and private room and bathroom which was easy to access with convenient parking. We loved our stay and highly recommend for anyone visiting Monterey and Pacific Grove. Thank you again for everything! "
5860442,165331540,2017-06-30,117715329,王,"David和kelly的家简直太棒了。干净整洁而且舒适,房子虽不奢华,但足够温罄而且充满异国情调。虽然我们一直担心英语讲的不好,会出现沟通障碍,但有kelly的热情和全世界最善意和最容易理解的语言一一微笑,一切都No problem,我们的旅行体验比驻酒店快乐很多。Kelly和David非常友善而且幽默,给了我们很多旅行建议,他们给我们提供了早餐,用餐的时候气氛非常融洽,充满了欢声笑语。他们的家在蒙特雷,离镇中心地区三,四分钟车程,离卡梅尔和17英里都非常近,是游玩一号公路驻宿地最佳选择。如果你有充足的时间,强烈建议你在这里多停留两日,因为这里是一号公路的精髓。总而言之,一切perfect!"
5860442,166215233,2017-07-03,22949224,Audrey,"We enjoyed our two night stay at David and Kelly's place. It was just the right amount of privacy and also enjoyable conversation at breakfast. 
  The beds were extremely comfortable. The house very clean and well set up. Having a private bathroom was great. Their suggestions for eating out were spot on. We also benefitted from some local information about parking, redwood forest to visit, viewing seals, sea otters.
  Thanks again for making our visit very enjoyable ."
5860442,166574664,2017-07-03,35519253,Daisy,Me and my family had a wonderful time and Kelly and David's home! They made us feel at home with excellent knowledge of places to visit in town. I would highly recommend them to my friends. 
5860442,167133377,2017-07-05,138274413,Alex,"We only stayed for 1 night, but everything was perfect! CLEAN, which was very important to me, well stocked, and home is well maintained. Located in a quiet neighborhood in PG. David and Kelly were attentive without being intrusive, a real skill. With breakfast provided + 2 adult aquarium passes, this place is a fantastic value. "
5860442,169485253,2017-07-12,139678144,Robert,Great stay. Great hosts. Beautiful walk to the aquarium and fun staying in PG. 
5860442,170149266,2017-07-14,13113219,Scott,Had a great time 
5860442,170455009,2017-07-15,91968655,Kokor,"非常棒的一次一次体验,David和Kelly非常热情,中途车子出问题了,是Kelly帮我联系的租车公司。房间非常舒服,卫生间也很干净,早上还有热腾腾的咖啡和面包,总之一次非常满意的旅行。"
5860442,171129867,2017-07-16,9690531,Daniel,"It's very clean, authentic and walkable to lots of PG places and the water.  There are many rules, definitely read them beforehand and be prepared, as this can feel a little restrictive."
5860442,171497524,2017-07-17,67997730,Hanmei,"David and Kelly的房间特别干净和舒适,David为我们准备了早餐,这是我们此次美西游唯一一家准备早餐的。
David还为我们打印了推荐目的地的开车路线和地图,非常的nice!"
5860442,171794762,2017-07-18,117729287,Andre,Very clean and organized host. Prepared a nice breakfast in the morning. Excellent location. 
5860442,172368975,2017-07-20,47854658,Sarah,"Great place and great hosts! Would definitely stay here again if in the area. Communications were fast and clear. Two guest passes to the aquarium, homemade breakfast in the morning, and our host David was great at giving suggestions to where to visit if you are new to the area! The house is clean and quiet, and their dog is so cute! All in all, a wonderful experience staying at David and Kelly's house!"
5860442,172748858,2017-07-21,8117782,Jennyfer,"David & Kelly's place is warm, comfortable and in a great location. We loved going to the aquarium but also loved discovering Pacific Grove. The bedrooms were spacious and clean."
5860442,173536663,2017-07-23,13283656,Laura,"Friendly hosts and knowledgeable of the local area. Despite this being a shared space, they go out of their way to ensure guest privacy on their side of the house. We used the Aquarium passes and were glad we did when we found out the entrance fees are $50! The home was centrally located in a family-friendly neighborhood. Due to the residential area and shared space, this home would not be a fit for rowdy groups or night-owls. Overall great experience and enjoyed having fresh homemade muffins from our hosts with breakfast each morning."
5860442,174091896,2017-07-24,76635045,Susan,Great place and kind family. David and Kelly gave us valuable suggestions about our trip in Camel and provided delicious breakfast. We'd like to live there if we visite Camel again
5860442,174377349,2017-07-25,131417141,峻,"房间安静温馨整洁,位置不错,离海滨不远,早餐很精致,主人很热情"
5860442,174626278,2017-07-26,96033459,Remon,"Wat een vriendelijke mensen zijn David en Kelly. Ze doen vooraf diverse goede suggesties voor wat je kunt doen op weg naar Pacific Grove en welke plaatsen de moeite van het bezoeken waard zijn. Kamer en woonkamer die beschikbaar zijn voor de gasten zijn zeer ruim, schoon en erg mooi. Ontbijt is prima en gezond!"
5860442,175375595,2017-07-28,933473,Joshua,"Great hosts, clean and spacious home, quiet neighborhood. We really enjoyed the aquarium and exploring Pacific Grove. "
5860442,175718646,2017-07-29,113094739,Bas,Can recommend a stay with David and Kelly. Great rooms and visiting the aquarium was a big bonus with the kids. 
5860442,177420192,2017-08-02,11126983,Thomas Kjellberg,"Kelly and David are very friendly and helpful. There is quite a lot of space for the guests. We particularly enjoyed the large dining table. Breakfast was a treat, Kelly's muffins are good."
5860442,177832595,2017-08-04,83448176,Mélissa,Le logement était impeccable et le petit déjeuner délicieux. Kelly est une excellente hôte qui a su nous guider pour visiter la ville. Nous avons beaucoup aimé Monterey
5860442,178130925,2017-08-04,47111741,Brian,"At our arrival, we realized how convenient this AirBnB was. It was perfectly located in a nice, quiet neighborhood in close proximity to the aquarium as well as Monterey and Carmel by the Sea.

David and Kelly were great hosts and accommodating. They even gave us great tips on things to do nearby and were eager to help. This was the most delightful stay we've ever had at an AirBnB."
5860442,178460088,2017-08-05,74005670,Franziska,Thanks for having us for the night and agreeing to take us in with our three kids. We loved the location and the walk along the waterfront. Wish we had more time to explore the area. Also a big thanks for a great breakfast.
5860442,180151758,2017-08-09,12047257,Daniela,"Sehr gepflegte, gut und geschmackvoll eingerichtete Zimmer in sehr netter Wohngegend, alles wichtige fussläufig erreichbar. Ausgesprochen hilfsbereite und freundliche Gastgeber, köstliches Frühstück mit Cappucino, frischen Muffins und viel Obst. Toll auch die beiden Aquariumskarten!"
5860442,180551098,2017-08-10,124353438,Yan,"如期入住David&Kelly的家,一幢坐落在安静街区的舒适住宅。不知道为什么,从airbnb的手机APP链接到地图门牌号就搞错了,害我们差点按响了对面一户的门铃,还好Kelly看见了我们,非常顺利的入住了,而且很幸运赶上客卧换了一张新床,David正忙着调试,能感觉到他们为客人做了充足周到的准备。为客人提供的两间卧室以及客厅非常舒适整洁,我们享受了一个宁静夜晚的充足睡眠。早上的早餐虽然简单但很贴心,Kelly亲自做的南瓜muffin甜度刚刚好,松软而不会太甜腻,水果都细致地切片摆盘,橙汁牛奶也都各自配有恰当的器皿。做为中国人的传统是不太习惯让年长的人来为自己服务的,会觉得不太好意思,这大概是我们唯一觉得有点不适应的地方吧。很遗憾离别的时候Kelly不在家,没有跟她道别和致谢。另外我们一行人都英文平平,又只住了匆匆一晚,没能很好地跟David&Kelly交流我们的感受,只能说一声:谢谢,再见。"
5860442,180995633,2017-08-11,6394347,Jennifer,"David and Kelly's place was great! Exactly as described, easy to find, and a great value.  We made use of the aquarium passes and loved that their place was within walking distance of the aquarium! Breakfast in the morning was also a great touch.  Hosts were kind, communicative, and very accommodating.  I definitely recommend!"
5860442,182055903,2017-08-13,75309106,Ashton,"David and Kelly were wonderful hosts - they had fantastic recommendations and were a wealth of knowledge for ""local"" info (from history to geographic phenomena to wildlife!)  Their home is in a great location, a walkable distance to both Pacific Grove and Monterrey attractions, parks, restaurants, etc. 

Thank you, David and Kelly, for a lovely visit!"
5860442,183233025,2017-08-16,130908174,萍,"Good location close to the aquarium, the room is tidy and clean. The host is very nice and warm-hearted, providing handmade breakfast and a lot of useful local information. Definitely an enjoyable experience living here and wish to see the host couple again."
5860442,184355347,2017-08-19,43126120,Fong,"David and Kelly were wonderful hosts.  Their home was fantastic and close by to all amenities but in a very quiet and perfect location.  

Breakfast was amazing! David is extremely knowledgable on the local area and gave us good advice for our short stay.

Would recommend and would definitely stay here again if we were back in the area."
5860442,184906975,2017-08-20,81599114,Nadia,"La casa è in un'ottima posizione a PG. E' molto pulita e dotata di ogni comfort, David e Kelly sono stati gentilissimi ed è stato un piacere parlare con loro. Se tornassi in zona andrei ancora da loro."
5860442,185787341,2017-08-22,103704968,Scott,"What fabulous hosts, we were made to feel very welcome and there is lots of great advice and information waiting for you. the Passes to the aquarium were a real bonus. we were on a flying tour and it was basically a bed for the night for us and our girls, having the second bedroom with a shared bathroom was a real bonus. would recommend this 100%"
5860442,186147721,2017-08-23,26258518,Char,Had a great stay with great hosts!
5860442,186516627,2017-08-24,146101508,Catherine,This place a gem - exceptionally clean and the host (David) was nothing less than wonderful. We met before check in so we could use the aquarium passes and David gave us a couple of maps and information about the local area. Breakfast in the morning was lovely (home made muffins!) and David gave us some route tips back to San Francisco to make our drive more scenic.
5860442,188818332,2017-08-30,31110530,Jahan,"We had a wonderful stay with David and Kelly. Loved their local tips for the drive down to Monterey and to Big Sur. Very clean home, delicious breakfast, and friendly but respectful hosts! We would recommend them to any friend or family member. "
5860442,189439663,2017-09-01,18472477,Vicki,"We loved our stay at David & Kelly's in Monterey Bay. Their house is lovely and spotlessly clean, with sweet finishing touches. 20 minute walk down to Lover's Point with stunning views of the bay. David & Kelly gave us lots of hints and tips about what to see & where to go which made our time in Monterey Bay great. Would recommend driving down to Point Lobos to watch humpback whales from the beach - fantastic!!"
5860442,190121818,2017-09-03,109643841,Julia,David and Kelly are wonderful hosts who made us feel very welcome from the beginning on. They provide you with all necessary information in advance and love to share good tips on what to do and where to go. The rooms were clean and adorable and the breakfast lovely and very tasty. I would definitely stay there again!
5860442,190693592,2017-09-04,142106181,Carolyn,This was my first time using Airbnb and David and Kelly's home was amazing. They were wonderful and friendly and made sure we had everything we needed. Their home is beautiful and clean; the personal touches made our trip effortless. I would absolutely stay there again.
5860442,191010710,2017-09-05,41741461,Evan,"This is a perfect spot. David and Kelly are great hosts, friendly yet considerate of our privacy. The neighborhood is so peaceful that I felt bad shattering the silence by closing my car door at night. If you plan to visit the Monterey Bay Aquarium (and you should), their home is an unbeatable value. We had spent the two days prior to our visit traversing San Francisco on foot, so we weren't in the mood to walk to the waterfront, but if you are so inclined it's less than 10 blocks. If you drive, parking in the commercial district is inexpensive."
5860442,191728991,2017-09-08,27893729,Alf,"David and Kelly's accommodation was very clean and comfortable, they made us very welcome and were both very helpful and informative about what to do and where to go in the area. Alf and Julie. UK."
5860442,193765364,2017-09-14,150015592,Jattawa,You can ask to pick up the aquarium passes before the check-in time.
5860442,196023585,2017-09-21,22564336,Fernanda & Noushad,"David & Kelly's place I would say is comparable to a hotel and in some ways better. They are both very friendly. If you are looking for some local recommendations, David is your guy!"
5860442,196305662,2017-09-22,130071625,Shilin,David amd Kelly's place is wonderful! The house is full of their memories. You can see David's amazing photography and Kelly's creative art work. It's a quiet and sweet home. Hope one day I still have a chance to come and play with Velma~
5860442,196615815,2017-09-23,138071168,虹,"房间干净整洁,很温馨。房东考虑的非常细致,提供了很多生活必需品。第二天一早醒来就有可口的早餐。希望有机会还能再次见到他们。"
5860442,198839756,2017-09-30,136707214,XiaoWen,"The house is super clean and sweet, I love it! !  David and Kelly and their dog are friendly , the most impressive memory is their homemade breakfast which is delicious ! "
5860442,199357505,2017-10-01,59197987,Mary,"Great, clean, quiet place to stay.  David and Kelly are warm welcoming hosts."
5860442,200469560,2017-10-05,41272329,黄叶飞,David and Kelly are super nice and their lovely home is well equipped with everything we need. They provided us with information of local attractions. We'll definitely recommend their house to friends.
5860442,200833457,2017-10-06,138835586,Eva,"性价比特别高一个airbnb,是一个很美剧很安静的街区,开车到蒙特里任何地方都在10分钟以内。房东特别细心,狗狗很乖很安静,早餐特别棒。特别感谢房东借的水族馆年卡,省了不少钱,水族馆很棒。这是我住过最好最温暖的airbnb,特别推荐!

This place is amazing!Thank you David and Kelly!"
5860442,201706748,2017-10-08,106125100,Jing,蒙特雷的风景确实美!房东住在一片安静的区域。
5860442,202545618,2017-10-11,60496261,超,"非常干净并且舒适的空间,位置也很完美,家人都很满意"
5860442,202999976,2017-10-13,7127053,Sonia,A nice place to stay.
5860442,206715793,2017-10-26,5860088,Ilona,"I picked David and Kelly's because of the rave reviews and it met all our expectations - it was fabulous.  Perfect location, lovely place, such thoughtful hosts who provided helpful information of the area and key recommendations which we followed for our drive to Big Sur.  Definitely recommend to one and all."
5860442,207220225,2017-10-28,44612430,Grace,"For the past few years my grandma, mom, sister and I vacation to Pacific Grove for the weekend to celebrate my grandma and my sisters birthday. Every time we stay with David and Kelly and every time is is such a joy. They are the nicest hosts - so friendly, conversational, and accommodating. Their little home in Pacific Grove could not be more perfect for a weekend get-away, with comfortable beds, good coffee in the morning, and within walking distance to the ocean. We obviously love it, since we return every year, and are looking forward to returning next October!"
5860442,207772972,2017-10-29,38324338,Dominic,Nice house in Monterey not far from Cannery Row. Aquarium passes really useful and hosts great at telling you the lay of the land. Decent breakfast.
5860442,208519047,2017-11-01,114372264,Bridget,"David and Kelly's place is lovely! The rooms are pleasant (the bed was SO comfy!) and it was nice to be the only boarders. Their bathroom is really nice and the request to limit water is something I plan on on CA with the drought anyways. They provided breakfast and David gave us a lot of good suggestions for things to see as far out as Yosemite and The North coast. Also, the member pass to get into the aquarium (the only limitation being time, since we were only there for one day) also got us a 10% discount at the gift shop :D."
5860442,208953932,2017-11-03,85397788,George,"David and Kelly have a great place. We came to Monterey to visit the aquarium, and the passes were very helpful. As hosts, they have a ton of information/brochures/maps that are helpful for learning about the area. Bed was super comfy and I slept like a baby. Highly recommended. Great air bnb hosts!"
5860442,209980225,2017-11-06,147920113,Marian,"Anything you need, David and Kelly have thought about. Their home is comfy and clean, and only a 15-minute walk from the aquarium!"
5860442,211280857,2017-11-12,120964652,Daniel,Beautiful location!
5860442,212634625,2017-11-18,27580859,ShuQi,"David and Kelly are both amazing hosts. They make us feel at home with so much privacy. Their place is neat, clean and spacious. Upon our departure, they even suggested some really scenic routes that we should take to make our trip more memorable. If you are planning to visit the aquarium, they are kind to lend you theirs too. Did I say the muffins are very delicious!"
5860442,213098190,2017-11-19,156799475,Giselle,David and Kelly’s place was awesome. We had a warm welcome and a tour around the place. We were able to hit up the aquarium with the passes they provided. My boyfriend and I️ had a blast and enjoyed walking around Cannery Row. Their home is super close to downtown. We had great conversations and we learned so much about pacific grove and what it has to offer. If you’re wanting to get away this is a great place to stay.
5860442,213377563,2017-11-20,56986029,Amanda,Just great! So nice to have the aquarium passes and they are just a few minutes walk to some amazing views of the best coast! Not to mention the super sweet attention to detail and great recommendations from some incredible hosts! Loved our night away and hope to go back again.
5860442,213556560,2017-11-21,100757176,Rachel,"it is a great tidy nice room near Monterey’s key attractions. You can request for 2 Aquarium passes, which is great!"
5860442,215114861,2017-11-27,33800327,Kim,"We were two couples staying with David and Kelly. Both beds were beautifully comfortable, communication was flawless both before and during the stay, the hospitality was welcoming but not intrusive, breakfast was delicious and the hosts are both very interesting people."
5860442,215610962,2017-11-30,72602065,Kate,"David and Kelly were thoughtful hosts. Their home was comfortable, clean, and included many modern touches.  Breakfast was homemade, healthy, and helped us start the day.  The aquarium passes really made our trip complete."
5860442,215982981,2017-12-02,9819087,Gannon,A fantastic place to stay! Super comfortable bed
5860442,219512983,2017-12-17,161497953,Megan,"Delicious breakfast, prompt responses, and lovely hosts!"
5860442,220298755,2017-12-21,9307363,Irina,"We had a lovely time at David and Kelly’s place! They are wonderful hosts, breakfast was great and they had very good tips for us. The room was super-clean, spacious and nicely decorated. The private bath is very comfortable. We recommend them 100% !"
5860442,227705811,2018-01-15,18297488,Jasmine,"We had a wonderful stay with David and Kelly! They were so accommodating for our early check-in and provided delicious breakfast for us each morning! Bedroom is spacious enough, and a luxurious bathroom. They were so sweet. This is the best Airbnb we have ever stayed in by FAR! Will definitely be back when in the area."
5860442,227895526,2018-01-16,51190619,Seven,"David and kelly 
Your family is warm, the you are  very friendly, the toilet is very big shampoo is very smooth, still have considerate hot water bottle, the bed sleeps all don""""t want to get up, very comfortable, unfortunately can only stay one night. The breakfast was made by David,it's so beautiful fruit ,coffee ,orange juice,milk and cup cake was made by kelly It was great.
And the family story you Shared. Next time you""""ll have to stay in your house. You are good"
5860442,228214938,2018-01-18,34794198,Brandon,Clean room. Respected our privacy. Very healthy breakfast. Friendly and welcoming. You should definitely walk to the aquarium.
5860442,229039820,2018-01-21,48030699,Fabio,Great place to stay! David and Kelly were very accommodating. We appreciated the tips on local places and the aquarium passes. We definitely would stay with them again when we come back to Monterey.
5860442,230670405,2018-01-28,11674911,Barbara,"David and Kelly's place is a wonderful home in Monterey / the Pacific Grove neighborhood. They are about a 20-minute walk from the aquarium, and their place comes with aquarium passes, which are pretty pricey on their own. Their home is sort of split in half, with the shared kitchen acting as the point of connection. As guests you will have a fair amount of privacy. There is a hallway with two bedrooms and a bathroom, separated by a curtain from a living room and dining area that you use as your own. The dining area connects to the shared kitchen. There's plenty of street parking (no restrictions, no permits necessary) and the neighborhood is clean, quiet, and residential. The house itself is very clean and quiet at night, with no disturbances from the hosts, their well behaved dog, or the neighbors. It's clear that David and Kelly have put a lot of effort into making their home welcoming, which is one of the best parts of this airbnb. They provide a homemade breakfast in the morning and have lots of tips on hand for exploring Monterey as well as the surrounding areas. The bed is supremely comfortable and the area is spacious. This is a perfect place to stay if you're looking for a real home experience with folks who have lived in the area for quite some time. "
5860442,231528863,2018-02-01,17380218,Danielle And Spencer,"This is the best Air BnB experience that I have ever had. David and Kelly were simply amazing hosts and were so thoughtful. Plenty of space to share and beautiful neighborhood. We were able to walk everywhere we wanted to go and were given a house key to come and go. If you are contemplating a place to stay, this one comes at the highest recommendation. We
Loved them."
5860442,231992750,2018-02-03,2057203,Maria,"Devoted and experienced hosts
A wonderful bed
Walking distance to the Aquarium, and great restaurants
A 15 min drive to Point Lobos (heaven) 
"
5860442,232393599,2018-02-04,93861015,Jeff,"Perfect Airbnb experience! We had a bright, clean, and well-decorated room with a comfortable bed. The rest of the house was organized and clean. 

David and Kelly were extremely accommodating, friendly, and respectful of our space. I definitely enjoyed chatting with them. 

Location is great; very safe area and a short drive from everything you would want to see in Monterey (or even Carmel)."
5860442,232851814,2018-02-06,25160260,Zhaoyang,"非常好的两位老人,热情好客!总之是不错的体验!"
5860442,234439369,2018-02-12,84937715,Ryan,"One of the best places I’ve stayed. David and Kelly are super sweet, and their home is in such a beautiful neighborhood and part of the country. Very comfortable too. Can’t wait to come back soon!"
5860442,234681286,2018-02-13,168616043,Victor,"Two more cordial and helpful hosts one could not ask for. You're taking a room in their actual residence, but it is detached enough to give you your privacy if that is what you want; however, if you are more sociable and want to be regaled by David and Kelly's tips around the town or descriptions of their travels.. This is the place for you! Add us to their large collection of fans from around the world! (Even though in our case, we just happen to be from over the hill in San Jose)"
5860442,235183645,2018-02-15,88680643,Yunhai,"It's a cozy, clean and comfort house which is less than 10 mins way drive to 17 miles and Monterey Bay Aquarium. David and Kelly are very nice and warm-hearted, they provided us with two cards of the Aquarium for free and gave us valuable suggestion about our trip. We will definitely recommend it."
5860442,237151373,2018-02-21,54273849,Landon,Great local tips!
5860442,237377541,2018-02-22,76439683,Marlena,These gracious hosts set the stage for a lovely stay in Monterey/Pacific Grove. Very comfortable and clean.
5860442,238957650,2018-02-27,171705004,Jon,Great hosts and excellent local tips to help you plan your time. Lots of nice surprises I won't spoil in a review...just stay there and be happy!
5860442,240455266,2018-03-04,100239817,Lisa,"David and Kelly were wonderful hosts. We had a very comfortable, peaceful, and fun stay. It was muffin making day so the house smelled amazing! Would absolutely stay again."
5860442,240925105,2018-03-06,106231664,Kristina,"First and foremost David and Kelly put so many little touches to make our stay amazing that it truly was next level service. The location is great (walking to distance to everything you need so you don’t need to pay for parking), the bed has great sheets, and the muffins in the morning were to die for."
5860442,241575428,2018-03-09,65079191,Darrell,"We loved our stay with David and Kelly.  The space is exactly as described; clean, spacious, centrally located, and gracious hosts.  Of course we took full advantage of their guest passes to the Monterey Bay Aquarium and loved being served a delicious spread for breakfast each morning!  We'll see you again David and Kelly next time we are in town.  Thanks again!"
5860442,242384079,2018-03-11,6379349,William,"David and Kelly were great hosts and gave us helpful tips like where to park for free nearby the aquarium. Their breakfast in the morning was delicious and filling. The only issue we had was the WiFi was a bit sluggish at times, but there are two guest networks to switch from. All in all, we enjoyed our stay and enjoyed their hospitality."
5860442,243147858,2018-03-14,22551844,Som,David and Kelly's house is a perfect little stay for visitors keen on exploring the beauty of the Pacific Grove and Monterey Bay. The house is up a big hill that is a short walk to the ocean and the aquarium. David recommended I take a scenic route down to the aquarium that passed a harbor seal beach that I took every day!
5860442,243972167,2018-03-17,51598828,Elisabeth,"We had a great stay at David and Kellys! They were wonderful hosts both before and once we arrived at their home. Some highlights: plenty of local tips, tasty breakfast, passes to the aquarium, and comfy beds. It was a perfect launching point for our Monterey Bay adventure. We easily visited the aquarium, 17 mile drive, and Point Lobos in our day long stay."
5860442,244842539,2018-03-19,114871215,Mary,Really enjoyed our stay thanks Dave and Kelly for great Hospitality for  Pacific Grove great location
5860442,245080996,2018-03-20,22937344,Tracy,"We had an amazing time to stay at David and Kelly’s place. Their location is close to everything. They are very professional, knowledegable, friendly, organize, helpful and hospitable. They have all information we need to know. There are instruction everywhere in the house so we can follow properly. The house is super tidy and clean. I will definitely recomend this place to people and  I probably want to come back."
5860442,245308467,2018-03-21,10263471,Brendan,"Great spot, lovely hosts!"
5860442,246618053,2018-03-25,89761355,Jason,"As being first time BnB people we were blown away by David and Kelly's communication and how they accommodated any needs we had. When we arrived to their beautiful home we were quickly greeted by David and shown around. The room, bathroom and the rest of the house were very well kept and clean. Tons of information on loc as l things to do and the passes to the aquarium were a hit. I highly recommend staying with them and we look forward to booking with them again."
5860442,246988702,2018-03-26,179685092,Reed,Perfect stay! David and Kelly are amazing hosts and provide everything you could need for the perfect trip. They are both very kind and knowledgeable about the area. Breakfast in the morning was delicious and we appreciate all of their hospitality! 10/10 Experience and I would most definitely recommend their home to anyone looking for a place to stay in the Pacific Grove / Monterey area.
5860442,247243004,2018-03-27,142715264,Taylor,"Kelly and David were amazing hosts! There home is beautiful, very clean, and the guest area felt very private. They provided great local tips and suggestions for not only their area, but also along the entire coast. The aquarium passes were definitely worth it! They prepared an amazing breakfast with great muffins and conversation. Would love to stay again!"
5860442,247513197,2018-03-28,158786430,Winnie,Great cozy house. Clean everywhere. Very consider host. Remember come to claim the aquarium pass at the check in day. We have to pay for ours since we only stay for one night and we check in at 7pm.
5860442,248122225,2018-03-30,11701111,Claire,"We had a wonderful time staying with David and Kelly and cannot say enough about their generous hospitality and thoughtful insider tips for touring around. We have an energetic toddler as well that David and Kelly warmly welcomed...and accounted for in their travel advice! Kelly has the neatest illustrated notes throughout their place, which are a delight to discover. Already looking forward to booking our next trip!"
5860442,248565972,2018-03-31,52827170,Pauli,"Such a nice stay. Choose this, you will not be disappointed."
5860442,249145568,2018-04-01,91540386,Renee,"Very clean and comfortable space!  David and Kelly are inviting, fun to talk to, excellent recommendations,  and provide a super breakfast!! Highly recommend!"
5860442,249758965,2018-04-02,18286140,Celia,David and Kelly made our stay here very special. I love their attention to detail and absolutely enjoyed the beautiful hand written welcome card on the desk when we arrived. We also took advantage of the aquarium passes which is a huge perk! The aquarium is a good 20-min walk away and the views by the water are breathtaking. We also stayed for breakfast in the morning which was delicious. Thank you for your hospitality :)
5860442,250069127,2018-04-03,1841262,Vivian,Honestly it wasn’t quite a pleasant experience cause we arrived late at night due to some changes on the way. And I thought the room can be self checked in just like other ones I booked in Airbnb but it wasn’t. The consequence is we didn’t feel welcomed at all. But I still feel appreciated for those hand writing welcome cards and homemade breakfast by David. Rooms are good and location is nice. Except for the door couldn’t be locked inside.
